IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,,,,,,,,,,,,
20,1,BNSF,KS0120111,,,,,20,1,BNSF,KS0120111,,,20,1,30,12,50,AM,01,0,0,0,0,,LAMAR,506.2,8,27,4,1,18,E,UMQR,3,3276,1,Y,SINGLE MAIN TRACK,4,Jul 46,1,CP,420236,29,Y,,,0,,2,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,24922,370959,T202,,0,0,0,0,T202,1,4,18,395881,,08C099,0,0,0,1,0,1,0,2,,2,,1,6,,1,,,,135,,2020,0,0,0,0,0,0,PROWERS,99,,,,N,CWR,000-000-000,U-MQRKCK1-28 DERAILED 2 RAILCARS AND WHILE TRAVERSING SINGLE MAIN TRACK DUE TO TRACK BROKEN RAIL. NO,HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,38.086.431,-102.689.242,1,2,P,D,,LA JUNTA,,,,,,,,,,,,
20,3,IAIS,2020010,,,,,20,3,IAIS,2020010,,,20,3,24,2,5,AM,01,0,0,0,0,,WILTON,208.7,19,37,4,1,8,E,2300,3,650,7,Y,JM INDUSTRIAL TRACK,1,,4,ROIX,59148,1,Y,,,0,,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,45080,5800,T110,,0,0,0,0,T110,4,1,8,50880,,19C139,0,0,0,1,0,1,0,3,5,3,5,1,6,,2,,,,362,,2020,0,0,0,0,0,0,MUSCATINE,139,,,,N,CWR,000-000-000,2300 RIRDSW CAME DOWN NORTH STAR SIDING TO WORK INDUSTRIES.  THEY HAD PULLED FIVE CARS OVER THE PLAN,T SWITCH  THEN THREW THE SWITCH TO SHOVE THE FIVE CARS TOWARDS THE PLANT. AS THEY SHOVED OVER THE PL,ANT SWITCH THEY NOTICED SPARKS COMING FROM UNDER THE CARS AS THEY WENT AROUND THE CURVE.  UPON INSPE,CTION THEY FOUND FOUR OUT OF THE FIVE CARS WERE ON THE GROUND.,,,,,,,,,,,,0,41.583.749,-91.038.368,2,5,K,,,IC,,,,,,,,,,,,
20,1,CSX,188049,20,1,CP,1001163209,20,1,WC,1024843,,,20,1,24,6,22,AM,01,6,0,0,0,,SCHILLER PARK,0048.0,17,37,1,4,7,R,Q165,4,6692,1,Y,CN NORTH LEAD,1,0000.0,2,DTTX,789115,9,Y,,,0,N,2,0,0,0,0,0,0,0,0,0,38,0,1,0,0,6,0,0,0,0,7301,0,H702,,0,0,0,0,H702,2,1,7,83313,,17C031,0,0,0,1,0,1,0,10,59,10,59,2,4,,1,,,,594,,2020,0,0,0,0,0,0,COOK,31,0,0,,N,OTH,000-000-000,CSX CREW OPERATING CP TRAIN Q16523 WAS YARDING THEIR TRAIN AT SCHILLER PARK. THEY PULLED INTO TRACK,2,LINED THEIR SWITCHES OUT THE LEAD. CREW PULLED AHEAD AND CUT THE REAR OF THE TRAIN OFF IN TRACK 2,,THEN PULLED AHEAD TO SET THE NEXT BLOCK OFF IN TRACK 8. WHILE PULLING AHEAD THE ENGINEER FAILED TO,STOP SHORT OF A  MISALIGNED SWITCH AND RAN THRU THE SWITCH. THE ENGINEER THEN SHOVED BACK DERAILING,6 CARS ON WISCONSIN CENTRAL TRACK AND DRAGGED ONTO CANADIAN PACIFIC TRACK. CP ESTIMATED EQUIPMENT D,AMAGE: $7,301.59,CP ESTIMATED TRACK DAMAGE: $4,998.19,WC ESTIMATED TRACK DAMAGE: $71,014.00,,,,,,,,,,0,41.974.048,-87.870.145,1,5,,,,WAUKESHA,,,,,
20,3,NIRC,2020071857,20,3,CP,1001201598,20,3,NIRC,2020071857,,,20,3,22,12,34,AM,01,0,0,0,0,,ELGIN,35.5,17,30,4,1,0,,,4,0,,,MAIN #2,4,07. Mär,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93000,E52C,,0,0,0,0,E52C,1,4,21,107590,,17C089,0,0,0,,,,,,,,,2,4,,6,,,,330,,2020,0,0,0,0,0,0,KANE,89,,,,,CWR,000-000-000,473-22 W/B ON THE ELGIN SUBDIVISION REPORTED AN UNDESIRED EMERGENCY BRAKE APPLICATION. UPON INVESTIG,ATION IT WAS DETERMIND THAT AT MP 26.1 A CATASTROPHIC BEARING FAILURE OCCURRED ON LINE 110. THIS FAI,LURE RESULTED IN A JOURNAL BEING EXPELLED FROM THE WHEEL IN TRUCK SAG CAUSING DAMAGE TO THE TRACK AN,D EVENTUALLY CAUSING A DERAIL.,,,,,,,,,,,,,42.021.488,-88.276.188,1,1,Q,J,,ELGIN,,,,,,,,,,,,
20,2,NIRC,2020071860,20,2,NICD,N2000003,20,2,NIRC,2020071860,,,20,2,22,7,3,AM,01,0,0,0,0,,CHICAGO,.45,17,50,1,1,0,,,1,0,,,11,1,,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T314,,0,0,0,4,T314,1,1,9,13613,,17C031,0,0,0,,,,,,,,,2,4,,6,,,,171,,2020,0,0,0,0,0,0,COOK,31,,,,,OTH,000-000-000,NICTD W/B TRAIN 600 LEAD CAR #4 WAS LEAVING VAN BUREN STATION INTO MILLENNIUM. CAR #4 AND PART OF CA,R #28 TRAVERSED OVER SWITCH #104 WHILE ENTERING THE DEPOT AND DERAILED.,,,,,,,,,,,,,,,41.525.043,-87.372.284,1,1,,,,SYSTEM,,,,,,,,,,,,
20,2,TIBR,200224005,,,,,20,2,TIBR,200224005,,,20,2,24,9,0,PM,01,0,0,0,0,,DE RIDDER,38.8,22,45,4,1,4,R,213,4,6075,1,Y,MAIN,X,,1,FURX,340023,39,Y,FURX,340007,44,Y,3,0,0,0,0,0,0,0,0,0,45,0,0,0,0,5,0,0,0,0,0,15000,T001,T104,0,0,0,0,T001,1,X,4,15000,,22C011,0,0,0,1,0,1,0,2,,2,,1,5,,3,,,,556,,2020,0,0,0,0,0,0,BEAUREGARD,11,0,0,,N,OTH,000-000-000,JOB 213 WAS HEADING WEST TO SPOT SECOND CUT OF THE ROCK TRAIN WHEN THE ENGINEER FELT THE TRAIN GETTI,NG HEAVY. HE STOPPED MOVEMENT AND TOLD CONDUCTOR THT SOMETHING DID NOT FEEL RIGHT WITH HIS TRIN. CON,DUCTOR STARTED WALKING TOWARDS THE BACK OF TRAIN AND FOUND THE 39TH THROUGH 44TH CARS HAD DERAILED.,THE CREW CALLED TIBRMANAGEMENT ABOUT THE INCIDENT. AFTER INVESTIGATION IT WAS DETERMINED THAT WITH T,HE HEAVY RINS IN THE AREA THE CARS HAD DERAILED IN A SECTION THAT HAD INSUFFICIENT DRAINAGE CAUSING,RAIL TO PUMP AND MAKE A MUDHOLE AND DROP INSIDE OF RAIL.,,,,,,,,,,0,30.836.556,-93.287.528,2,2,,,,DERIDDER,,,,,,,,,,,,
20,2,RALI,RAI561620,,,,,20,2,RALI,RAI561620,,,20,2,29,9,45,PM,04,0,0,0,0,,LIVONIA,1.0,22,52,4,1,5,E,LIV,1,2512,1,Y,600 LEAD,1,,2,RLIX,1408,1,N,,,0,,2,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1345,0,H702,,0,0,0,0,H702,2,1,5,31345,,22C077,0,0,0,1,0,1,1,3,30,3,30,3,5,,3,,,,226,,2020,0,0,0,0,0,0,POINTE COUPEE,77,0,0,,N,OTH,000-000-000,CONDUCTOR DID NOT LINE SWITCH AFTER DOUBLE CHECKING WITH ENGINEER. SWITCH WAS LINED FOR INCORRECT RO,UTE RESULTING IN SIDE-SWIPE ON SEPARATE CUT OF CARS HITTING CAR #49 OF 59 CAR CONSIST. LAT/LONG, CIT,Y/COUNTY UPDATED 5/26/2020,,,,,,,,,,,,,0,30.533.435,-91.562.578,2,5,L,,,LIVONIA,,,,,,,,,,,
20,2,BNSF,RD0220128,,,,,20,2,LPCZ,INDUSTRY,,,20,2,26,2,10,AM,01,0,0,0,0,,JASPER,69.1,48,54,4,2,5,R,LRDV,1,1452,1,Y,2843,1,,4,TBOX,889415,46,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,3,0,0,180000,0,T001,T101,0,0,0,0,T001,4,1,5,180000,,48C241,0,0,0,1,0,1,1,10,10,10,10,1,5,,1,,,,148,,2020,0,0,0,0,0,0,JASPER,241,,,,N,OTH,000-000-000,L-RDV0151-25 DERAILED 3 RAILCARS WHILE SHOVING INTO INDUSTRY TRACK 2843 DUE TO TRACK ROADBED SETTLED,OR SOFT.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,30.892.919,-93.930.522,2,5,K,,,LONGVIEW,,,,,,,,,,,,
20,4,IC,1033723,,,,,20,4,IC,1033723,,,20,4,28,1,0,PM,04,0,0,0,0,,HARAHAN,904.00,22,78,2,2,3,E,,2,0,5,,NM10,1,,2,CSXT,252281,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9500,0,H302,H318,0,0,0,0,H302,2,1,4,11000,,22C051,0,0,0,0,0,0,0,,,,,1,5,,6,,,,251,,2020,0,0,0,0,0,0,JEFFERSON,51,0,0,,N,OTH,000-000-000,THE CREW OF L58971-28 KICKED CSXT252281 INTO TRACK NM07 THEN PROCEEDED TO LINE UP FOR THE NEXT KICK,INTO NM10. THE CONDUCTOR DID NOT REALIZE CSXT252281 HAD STALLED IN THE FOUL BEFORE HE RELEASED GACX5,5373. AS A RESULT, BOTH CARS COLLIDED ON THE B-END.,,,,,,,,,,,,,0,29.973.643,-90.208.871,2,5,,,,MCCOMB,,,,,,,,,,,
20,4,IC,1033723,,,,,20,4,IC,1033723,,,20,4,28,1,0,PM,04,0,0,0,0,,HARAHAN,904.00,22,78,2,2,4,E,L589,2,0,7,Y,NM10,1,,2,GACX,55378,10,N,,,0,,2,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,1500,0,H302,H318,0,0,0,0,H302,2,1,4,11000,,22C051,0,0,0,1,0,2,0,6,40,6,40,3,5,,6,,,,251,,2020,0,0,0,0,0,0,JEFFERSON,51,0,0,,N,OTH,000-000-000,THE CREW OF L58971-28 KICKED CSXT252281 INTO TRACK NM07 THEN PROCEEDED TO LINE UP FOR THE NEXT KICK,INTO NM10. THE CONDUCTOR DID NOT REALIZE CSXT252281 HAD STALLED IN THE FOUL BEFORE HE RELEASED GACX5,5373. AS A RESULT, BOTH CARS COLLIDED ON THE B-END.,,,,,,,,,,,,,0,29.973.643,-90.208.871,2,5,,,,MCCOMB,,,,,,,,,,,
20,1,IHB,2573,20,1,XMIT,INDUSTRY,20,1,IHB,2573,,,20,1,8,10,40,AM,01,0,0,0,0,,EAST CHICAGO,.50,18,31,2,1,6,E,ARCE,4,3620,7,Y,L03,1,,2,CSXT,836202,6,Y,,,0,,2,0,0,0,0,0,0,0,0,0,54,0,0,0,0,6,0,0,0,0,22500,3500,T220,,0,0,0,0,T220,2,1,6,26000,,18C089,0,0,0,1,,1,,3,40,3,40,1,4,,3,,,,113,,2020,0,0,0,0,0,0,LAKE,89,,,,N,OTH,000-000-000,ARCELOR MITTAL CREW, WHILE PULLING LOADED COAL CARS INTO PLANT, DERAILED SIX CARS DUE TO BROKEN RAIL,UNDER TRAIN.,,,,,,,,,,,,,,1,41.654.155,-87.442.514,2,5,K,,,SYSTEM,,,,,,,,,,
20,2,IHB,2588,20,2,WC,1028505,20,2,IHB,2588,,,20,2,26,6,19,PM,01,0,0,0,0,,EAST CHICAGO,2.0,18,29,3,6,0,,,4,0,,,#1 MAIN,3,97.0,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,T201,,0,0,0,0,T201,1,3,37,2953162,,18C089,0,0,0,,,,,,,,,2,4,,3,,,,82,,2020,0,0,0,0,0,0,LAKE,89,,,,,OTH,000-000-000,CSXT K16026 DERAILED WHILE TRAVERSING OVER THE DIAMOND AT IHB CALUMET INTERLOCKING,,,,,,,,,,,,,,,,41.630.078,-87.431.968,1,1,,,,SYSTEM,,,,,,,,,,,,
20,3,NS,137483,,,,,20,3,NS,137483,,,20,3,14,9,30,AM,12,0,0,0,0,,ELKHART,CD422.,18,39,2,2,0,E,NOTR,4,0,5,Y,CT06,2,0,2,ITFX,4865,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1325,0,H317,,0,0,0,0,H317,2,2,3,40251,,18C039,0,0,0,0,0,0,0,,,,,1,4,,1,,,,291,,2020,0,0,0,0,0,0,ELKHART,39,,,,N,CWR,000-000-000,BE12 STARTED/TRIMMED 8 LOADS AT 6 MPH INTO CT06 UNDER NORMAL HUMPING/TRIMMING OPERATIONS CAUSING THE,WEST CARS TO BUMP OUT OF CT06. THE BE14 PULLED OUT OF CT05 AND THEIR LOCOMOTIVES IMPACTED THE WEST,CAR FROM CT06 THAT HAD BEEN PUSHED OUT DERAILING TTHE CAR AND BOTH OF THE BE14 LOCOMOTIVES.,,,,,,,,,,,,,0,4.167.736,-85.978.495,2,5,K,,,CHICAGO LINE,,,,,,,,,,,,
20,3,NS,137483,,,,,20,3,NS,137483,,,20,3,14,9,30,AM,12,0,0,0,0,,ELKHART,CD422.,18,39,2,2,3,E,BE14,4,0,7,Y,CT05,2,0,2,NS,4657,1,N,,,0,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26098,12828,H317,,0,0,0,0,H317,2,2,3,40251,,18C039,0,0,0,1,0,0,0,3,,,,3,4,,1,,,,291,,2020,0,0,0,0,0,0,ELKHART,39,,,,N,CWR,000-000-000,BE12 STARTED/TRIMMED 8 LOADS AT 6 MPH INTO CT06 UNDER NORMAL HUMPING/TRIMMING OPERATIONS CAUSING THE,WEST CARS TO BUMP OUT OF CT06. THE BE14 PULLED OUT OF CT05 AND THEIR LOCOMOTIVES IMPACTED THE WEST,CAR FROM CT06 THAT HAD BEEN PUSHED OUT DERAILING TTHE CAR AND BOTH OF THE BE14 LOCOMOTIVES.,,,,,,,,,,,,,1,4.167.736,-85.978.495,2,5,K,,,CHICAGO LINE,,,,,,,,,,,,
20,3,NS,137505,,,,,20,3,NS,137505,,,20,3,16,11,25,PM,01,0,0,0,0,,NEW HAVEN,B367.0,18,39,4,2,8,R,L41L,4,2381,1,Y,NORTH LEAD,1,0,2,CBFX,345071,14,Y,,,0,,1,0,0,0,0,0,0,0,0,0,17,0,3,0,0,7,0,0,0,0,16649,12060,T110,,0,0,0,0,T110,2,1,8,28709,,18C003,0,0,0,1,0,1,0,1,26,1,26,1,4,,1,,,,195,,2020,0,0,0,0,0,0,ALLEN,3,,,,N,OTH,000-000-000,L41L416 WITH THE NS E9620,17 LOADS AND 3 EMPTIES, WHILE PULLING WEST DOWN THE NORTH LEAD TO DEPART,,DERAILED CBFX 345071,NAHX 20645,ECNX 165545,NAHX 20482,POTX 1925,POTX 2672 AND POTX 2009.,,,,,,,,,,,,,,0,41.074.437,-85.057.632,2,5,K,,,LAKE,,,,
20,3,NICD,N2000004,,,,,20,3,NICD,N2000004,,,20,3,3,9,35,AM,13,0,0,0,0,,GARY,58.8,18,40,2,3,0,R,CAR,4,0,5,Y,GARY ADD TRACK,1,,2,NICD,11,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33050,1584,H999,,0,0,0,0,H999,2,1,0,34634,,18C089,0,0,0,1,,,,5,5,,,1,4,,6,,,,112,,2020,0,0,0,0,0,0,LAKE,89,0,0,,N,OTH,000-000-000,EMPLOYEE LATCHED DOWN B/E BUT LEFT THE F/E UP ON THE OVERHEAD WIRE WHICH CAUSED IT TO GROUND AND BUR,N THE WIRES.,,,,,,,,,,,,,,0,41.604.374,-87.334.956,2,5,,,,SYSTEM,,,,,,,,,,,,
20,2,UP,0220HO019,,,,,20,2,UP,0220HO019,,,20,2,17,7,44,AM,01,2,0,0,0,,DEER PARK,0.43,48,63,2,2,2,E,LHU4,2,275,7,Y,YARD 003,1,,2,ELTX,8286,19,Y,,,0,,2,0,0,0,0,0,0,0,0,0,44,0,0,0,0,2,0,0,0,0,5266,7400,S104,,0,0,0,0,S104,2,1,2,12666,,48C201,0,0,0,2,0,0,0,8,43,,,1,5,,1,,,,64,,2020,0,0,0,0,0,0,HARRIS,201,,,,N,OTH,000-000-000,LHU45R-16 WAS HUMPING A CUT OF 44 CARS WHEN 2 RAILCARS DERAILED.,,,,,,,,,,,,,,,1,29.683.924,-95.038.939,2,5,K,,,SEABROOK IND LD,,,,,,,,,,,,
20,2,UP,0220HO028,,,,,20,2,UP,0220HO028,,743791S,20,2,19,9,24,AM,07,0,0,0,0,,ROSENBERG,40.96,48,58,2,2,38,E,LHT4,3,1000,1,Y,SINGLE MAIN TRACK,4,63.7,1,UP,1074,1,,,,0,,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,792,62782,M302,,0,0,0,0,M302,1,4,38,63574,,48C157,0,0,0,1,0,1,0,6,54,6,54,1,5,,1,,,,256,,2020,0,0,0,0,0,0,FORT BEND,157,,,,N,CWR,000-000-000,LHT43-19 WAS TRAVELING ON THE GLIDDEN SUB, WHEN IT STRUCK A SEMI TRUCK IN THE BACK WHEELS OF THE TRA,ILER.  THE DRIVER DID NOT SEE THE TRAIN COMING, BUT AS TRAIN APPROACHED, THE GATES CAME DOWN ON THE,TRUCK.  THE CREW AND DRIVER DID NOT SUFFER ANY INJURIES.,,,,,,,,,,,,,0,29.551.873,-95.888.951,1,1,Q,,,GLIDDEN SUB,,,,,,,,,
20,3,FEC,D12030620,20,3,BLF,20200095,20,3,FEC,D12030620,,,20,3,6,8,58,PM,09,0,0,0,0,,MIAMI SHORES,359.65,12,75,4,1,0,,,1,0,,,EAST MAIN,4,Feb 45,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,M402,,0,0,0,0,M599,1,4,49,19757,,12C086,0,0,0,,,,,,,,,2,3,,2,,,,212,,2020,0,0,0,0,0,0,MIAMI-DADE,86,,,,,CWR,000-000-000,DRIVER OF MOTOR VEHICLE MISTAKENLY TURNED OFF GRADE CROSSING AND DROVE DOWN TRACK.  BLF TRAIN NOTICE,D VEHICLE AND TRAIN WAS PLACED INTO EMERGENCY BUT WAS UNABLE TO STOP PRIOR TO IMPACT.  BLF DAMAGES W,ERE $19,567.,,,,,,,,,,,,,,25.185.104,-80.185.104,1,1,B,Q,,SYSTEM,,,,,,,,,,,
20,2,KCS,20021501,,,,,20,2,KCS,20021501,,,20,2,15,10,0,AM,01,1,1,0,0,,SHREVEPORT,0553.4,22,37,2,2,3,E,YSH3,2,37,7,Y,TRACK 5,X,,2,UTLX,665738,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14000,690,T221,,0,0,0,0,T221,2,X,3,14690,,22C017,0,0,0,0,0,1,1,,,10,1,1,5,,1,,,,129,,2020,0,0,0,0,0,0,CADDO,17,,,,N,OTH,000-000-000,SWITCHED INTO TRACK 5 & DERAILED ALL WHEELS ON B-END OF THE CAR DUE TO THE BROKEN RAIL.  MP 553.4 SH,REVEPORT TERMINAL SUBDIVISION,,,,,,,,,,,,,,1,32.528.762,-93.828.493,2,5,K,,,SHREVEPORT TERMINAL,,,,,,,,,,,,
20,4,CSX,189466,,,,,20,4,SFRV,4022020,,,20,4,2,3,49,AM,01,0,0,0,0,,HIALEAH,1033.0,12,85,4,1,2,E,Q453,2,5593,1,Y,FREIGHT LEAD,1,0000.0,2,PMRX,48387,2,N,,,0,,3,0,0,0,0,0,0,0,0,0,38,0,55,0,0,0,0,2,0,0,30724,0,T303,,0,0,0,0,T303,2,1,2,47870,,12C086,0,0,0,1,0,1,0,10,34,10,34,1,3,,1,,,,111,,2020,0,0,0,0,0,0,MIAMI-DADE,86,,,,N,OTH,000-000-000,Q45301 DERAILED TWO CARS WHEN IT ENCOUNTERED A BROKEN FROG GUARD. SFRV IS REPORTING 17,146.00 IN TRA,CK DAMAGES.,,,,,,,,,,,,,,0,25.860.075,-80.260.001,2,5,,,,SOUTHFLRAILCORRIDOR,,,,,,,,,,,
20,2,BNSF,NW0220102,,,,,20,2,BNSF,NW0220102,,,20,2,2,5,4,AM,01,0,0,0,0,,SEATTLE,4.0,53,40,1,3,3,E,YINB,1,220,7,Y,101,1,,2,BNSF,238234,4,N,,,0,,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,500,18780,M411,,0,0,0,0,M411,2,1,3,19280,,53C033,0,0,0,0,0,1,1,,,6,2,1,8,,1,,,,169,,2020,0,0,0,0,0,0,KING,33,,,,N,OTH,000-000-000,RCO Y-INB3362-10 DERAILED 1 RAILCAR DURING HUMP OPERATIONS IN YARD TRACK 101 DUE TO PASSED COUPLERS,AUTOMATED CLASSIFICATION YARD.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,3,47.640.772,-122.380.914,2,5,K,,,SCENIC,,,,,,,,,,,,
20,4,SFRV,4022020,20,4,CSX,189466,20,4,SFRV,4022020,,,20,4,2,3,49,AM,01,0,0,0,0,,HIALEAH,1033.0,12,85,4,1,0,,,2,0,,,FREIGHT LEAD,1,,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17146,T303,,0,0,0,0,T303,2,1,2,47870,,12C086,0,0,0,,,,,,,,,2,3,,6,,,,75,,2020,0,0,0,0,0,0,MIAMI-DADE,86,,,,,OTH,000-000-000,CSX TRAIN Q45301 DERAILED TWO CARS WHEN IT ENCOUNTERED A BROKEN FROG GUARD.,,,,,,,,,,,,,,,,25.860.075,-80.260.001,2,5,,,,SOUTHFLRAILCORRIDOR,,,,,,,,,,,,
20,4,SFRV,4102020,20,4,ATK,164077,20,4,SFRV,4102020,,628183J,20,4,10,8,56,AM,07,0,0,0,0,,FORT LAUDERDALE,1006.4,12,75,2,1,0,,,1,0,,,1,4,,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430803,M302,,0,0,1,0,M302,1,4,78,452109,,12C011,0,0,0,,,,,,,,,2,3,,6,,,,129,,2020,0,0,0,0,0,0,BROWARD,11,,,,,CWR,000-000-000,AMTRAK TRAIN 98 STRUCK AN OCCUPIED VEHICLE AT MP 1006.4, CYPRESS CREEK ROAD CROSSING. THE OCCUPANT O,F THE VEHICLE WAS A FATALITY.,,,,,,,,,,,,,,,2.620.334,-80.149.906,1,1,Q,,,SOUTHFLRAILCORRIDOR,,,,,,,,,,,
20,2,NS,137048,,,,,20,2,NS,137048,,,20,2,4,7,15,PM,01,0,0,0,0,,MYRTLE,006.30,54,55,3,3,7,R,U02U,1,2288,1,Y,SINGLE MAIN TRACK,2,1,1,NS,8022,114,N,,,0,,0,0,0,2,0,1,0,0,0,0,0,0,110,0,0,0,0,3,0,0,37371,3561,M101,,0,1,0,1,M101,1,2,7,40932,,54C059,1,0,0,1,0,1,0,6,45,6,45,1,2,,1,,,,165,,2020,0,1,0,0,0,0,MINGO,59,,,,N,OTH,000-000-000,NS 8022 DERAILED ALL WHEELS COMING TO A REST AT A 55 DEGREE ANGLE ON THE WEST SIDE OF THE RAIL DUE T,O DEBRIS IN THE FLANGE WAY ON MINE OWNED AND MAINTAINED CROSSING.,,,,,,,,,,,,,,0,3.775.063,-82.220.909,2,2,P,,,KENOVA,,,,,,,,,,,,
20,4,UP,0420HL015,,,,,20,4,KCT,UP042020,,,20,4,20,12,50,PM,09,0,0,0,0,,KANSAS CITY,Mai 45,29,52,2,2,10,E,GSCO,3,15871,1,Y,MAIN LINE 4,3,0.0,1,UP,90109,92,Y,,,0,,2,0,0,0,1,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,30660,0,M404,,0,0,0,0,M404,1,3,10,30660,,29C095,0,0,0,1,0,1,0,2,50,2,50,2,6,,1,,,,281,,2020,0,0,0,0,0,0,JACKSON,95,,,,N,CWR,000-000-000,TRAIN GSCOCC-19,ON DUTY AT 1000 AM OUT OF ARMOURDALE, WAS IN ROUTE TO THE COFFEYVILLE SUB.  LARGE R,OCKS ROLLED INTO THEIR TRAIN AT APPROXIMATELY MP 3 OF KCT TRACK.  THE CONDUCTOR REPORTED THERE WAS A,N AUTOMOBILE-SIZED BOULDER ON CAR UP90109.  NO DERAILMENT.  KCT TRACK DAMAGE = $0,,,,,,,,,,,,,0,39.088.298,-94.561.152,2,2,P,,,K C TERMINAL KCT,,,,,,,,,,
20,1,KCS,20011902,20,1,CP,1001159504,20,1,KCS,20011902,,,20,1,19,8,58,PM,12,3,3,0,0,,KANSAS CITY,0003.2,29,13,4,1,2,E,BK02,3,1230,7,Y,04. Dez,X,,2,UTLX,208556,1,N,,,0,,0,0,0,0,2,0,0,0,0,0,6,0,15,0,0,0,0,3,0,0,0,0,H306,,0,0,0,0,H306,2,X,3,14045,,29C095,0,0,0,0,0,0,0,,,,,3,6,,1,,,,228,,2020,0,0,0,0,0,0,JACKSON,95,,,,N,CWR,000-000-000,CONDUCTOR TOLD CPRS CREW TO SHOVE, BUT WAS WATCHING WRONG TRACK.  CPRS TRAIN SHOVED INTO SIDE OF KCS,TRAIN.  AFTER COLLISION CPRS CREW CONTINUED TO SHOVE FURTHER.   CARS DERAILED.  CP EQUIP DAMAGE $8,,581 - MP 3.2 PITTSUBURG SUB.,,,,,,,,,,,,,0,39.129.809,-94.529.768,2,5,K,,,PITTSBURG,,,,,,,,,,
