IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,UP,0419GP007,,,,,19,4,UP,0419GP007,,804347G,19,4,3,8,15,AM,07,0,0,0,0,,PLATTEVILLE,38.39,8,37,2,2,46,E,LDI0,2,864,1,Y,SINGLE MAIN TRACK,4,22. Jan,1,UP,1842,1,,,,0,,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,63053,99,M303,,2,0,2,0,M303,1,4,46,63152,,08C123,0,0,2,1,0,1,1,3,15,3,15,1,6,,1,,,,150,,2019,0,0,0,0,2,0,WELD,123,,,,N,CWR,000-000-000,THE LDI07-03,LEAD LOCOMOTIVE UP1842,STRUCK A TRACTOR TRAILER TRAVELING WEST AT MP 38.  TWO FATALIT,IES (DRIVER AND PASSENGER) OF THE TRACTOR TRAILER.,,,,,,,,,,,,,,0,40.260.846,-104.799.834,1,1,Q,,,GREELEY SUB,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,UP,0519GP015,,,,,19,5,UP,0519GP015,,804877W,19,5,17,10,30,AM,07,9,0,0,0,,AULT,63.45,8,58,2,1,33,R,MNYC,1,5985,1,Y,SINGLE MAIN TRACK,3,28. Feb,1,UP,4024,1,,,,0,,8,0,0,0,0,0,0,0,0,0,25,0,87,0,0,0,0,5,0,0,92410,98668,M304,,0,0,0,0,M304,1,3,33,191078,,08C123,0,0,0,1,0,1,0,6,30,6,30,1,6,,1,,,,183,,2019,0,0,0,0,0,0,WELD,123,,,,N,CWR,000-000-000,MNYCY-17,LEAD LOCOMOTIVE UP4024, STRUCK A SEMI WITH TRAILER THAT WAS TRAVELING WEST AND PULLED IN F,RONT OF THE TRAIN.  NO INJURIES TO CREW OR TRUCK DRIVER.  5 RAILCARS ALSO DERAILED.,,,,,,,,,,,,,,0,40.589.086,-104.733.512,1,1,,,,GREELEY SUB,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,BNSF,PR0119131,19,1,ATK,158679,19,1,BNSF,PR0119131,,,19,1,30,7,46,PM,11,0,0,0,0,,DENVER,540.8,8,19,4,2,0,,,,0,,,SINGLE MAIN TRACK,2,33.72,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E74L,,0,0,0,0,E74L,1,2,9,19246,,08C031,0,0,0,0,0,0,0,,,,,2,6,,1,,,,186,,2019,0,0,0,0,0,0,DENVER,31,,,,,CWR,,AMTRAK REPORTED THEIR TRAIN A-136 1-30 SUSTAINED DAMAGES TO THEIR LOCOMOTIVE WHILE TRAVERSING SINGLE,MAIN TRACK DUE TO AN ELECTRICALLY CAUSED FIRE.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,,39.768.453,-104.990.015,1,1,J,Q,,BRUSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9,BNSF,KS0919108,,,,,19,9,BNSF,KS0919108,,,19,9,18,8,10,AM,01,35,0,0,0,,LA JUNTA,554.6,8,62,1,1,7,E,HPUE,1,9334,1,Y,176,1,,2,SOXX,5576,12,Y,,,0,,2,0,0,0,1,0,0,0,0,0,68,0,12,0,0,3,0,0,0,0,16000,4000,T202,,0,0,0,0,T202,2,1,7,20000,,08C089,0,0,0,1,0,1,0,8,11,8,11,1,6,,1,,,,130,,2019,0,0,0,0,0,0,OTERO,89,,,,N,OTH,000-000-000,H-PUEAMS1-18 DERAILED 3 RAILCARS WHILE PULLING INTO YARD TRACK 176 DUE TO TRACK BROKEN RAIL. NO HAZA,RDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,37.988.888,-103.538.211,2,5,K,,,BOISE CITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7,UP,0719GP024,,,,,19,7,UP,0719GP024,,,19,7,21,12,0,PM,12,0,0,0,0,,DENVER,Feb 35,8,78,2,1,0,E,,,142,5,N,YARD 007,1,,2,CAIX,490099,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34989,0,H318,,0,0,0,0,H318,2,1,4,34989,,08C031,0,0,0,0,0,0,0,,,,,3,6,,1,,,,97,,2019,0,0,0,0,0,0,DENVER,31,,,,N,OTH,000-000-000,YDV38-21 PINNED 2 CARS INTO 7 TRACK,CAUSING DAMAGE TO CAIX490099. NO DERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,,,0,39.786.038,-104.998.437,2,5,,,,MOFFAT TUNNEL SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7,UP,0719GP024,,,,,19,7,UP,0719GP024,,,19,7,21,12,0,PM,12,0,0,0,0,,DENVER,Feb 35,8,78,2,1,4,E,YDV3,3,282,7,Y,YARD 007,1,,2,CAIX,490604,4,Y,,,0,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,H318,,0,0,0,0,H318,2,1,4,34989,,08C031,0,0,0,1,0,1,1,4,30,4,30,1,6,,1,,,,97,,2019,0,0,0,0,0,0,DENVER,31,,,,N,OTH,000-000-000,YDV38-21 PINNED 2 CARS INTO 7 TRACK,CAUSING DAMAGE TO CAIX490099. NO DERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,,,0,39.786.038,-104.998.437,2,5,,,,MOFFAT TUNNEL SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,RTDC,50619,,,,,19,5,RTDC,50619,,906047B,19,5,6,10,18,AM,07,0,0,0,0,,AURORA,Okt 36,8,67,2,1,45,R,4056,1,0,D,Y,MAIN TRACK 1,4,,1,RTDC,4056,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,200000,31000,M308,,0,4,0,4,M308,1,4,45,231000,,08C001,4,0,0,1,0,0,0,6,17,,,1,6,,6,,,,91,,2019,0,0,0,3,0,1,ADAMS,1,0,0,,Y,CWR,000-000-000,NB TRAIN 4056/55,4018/17,TRIP 151 STRUCK A SEMI AT THE SABLE BLVD HIGHWAY GRADE CROSSING.,,,,,,,,,,,,,,,0,39.762.236,-10.481.931,1,1,Q,B,J,EC,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,RTDC,112499,,,,,19,8,RTDC,112499,,804635B,19,8,14,9,43,PM,07,0,0,0,70,,DENVER,Mai 81,8,71,4,1,37,R,4046,1,0,D,Y,MAIN TRACK 1,4,,1,RTDC,4046,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25000,0,M308,,1,0,1,0,M308,1,4,37,25000,,08C031,0,0,1,1,,,,4,44,,,1,6,,6,,,,208,,2019,0,0,0,0,1,0,DENVER,31,,,,Y,CWR,000-000-000,INDIVIDUAL WALKED NB AGAINST ONE-WAY TRAFFIC PAST CROSSING WARNING LIGHTS/BELLS INTO THE CROSSING FO,ULING MAINTRACK 1. TRAIN 4046/45,4022/21,TRIP 231, STRUCK AND FATALLY INJURED THE INDIVIDUAL. AGE,UNKNOWN.,,,,,,,,,,,,,0,39.772.035,-104.903.477,1,1,Q,B,J,EAST CORRIDOR,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,BNSF,PR1219106,,,,,19,12,BNSF,PR1219106,,,19,12,12,7,30,PM,01,0,0,0,0,,DENVER,02. Mär,8,24,3,2,4,E,YDEN,2,1727,7,Y,209,1,,2,DTTX,785317,20,Y,,,0,,2,0,0,0,0,0,0,0,0,0,13,0,9,0,0,1,0,0,0,0,4509,9300,T319,,0,0,0,0,T319,2,1,4,13809,,08C031,0,0,0,0,0,1,1,,,4,30,1,6,,1,,,,133,,2019,0,0,0,0,0,0,DENVER,31,,,,N,OTH,000-000-000,RCO Y-DEN2012-12 DERAILED 1 RAILCAR WHILE INTO YARD TRACK 209 DUE TO TRACK SWITCH POINT GAPPED. NO H,AZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,3,39.783.373,-104.997.718,2,5,K,,,FRONT RANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,BNSF,PR1219114,,,,,19,12,BNSF,PR1219114,,,19,12,26,10,36,AM,01,0,0,0,0,,PUEBLO,118.3,8,40,2,1,4,R,YPUE,1,7303,7,Y,708,1,,2,CW,4095,31,N,,,0,,5,0,0,0,0,0,0,0,0,0,45,0,44,0,0,5,0,8,0,0,24403,13500,H505,,0,0,0,0,H505,2,1,4,37903,,08C101,0,0,0,2,0,1,1,2,46,2,46,1,6,,1,,,,158,,2019,0,0,0,0,0,0,PUEBLO,101,,,,N,OTH,000-000-000,Y-PUE1011-26 DERAILED 13 RAILCARS WHILE PULLING OUT OF YARD TRACK 708 DUE TO EXCESSIVE LATERAL DRAWB,AR FORCE ON A CURVE. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,38.275.981,-104.630.671,2,5,K,,,PIKES PEAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819GL008,,,,,19,8,UP,0819GL008,,,19,8,4,9,51,PM,01,10,0,0,0,,MARSHALLTOWN,150.84,19,76,4,1,7,E,MCBP,3,7744,1,Y,YARD 004,1,,2,TTGX,693254,43,N,,,0,,9,1,0,0,0,0,0,0,0,0,36,0,28,0,0,2,0,1,0,0,1660,42828,H503,,0,0,0,0,H503,2,1,7,44488,,19C127,0,0,0,1,0,1,0,3,36,3,36,1,6,,1,,,,278,,2019,0,0,0,0,0,0,MARSHALL,127,0,0,,N,OTH,000-000-000,MCBPR-04,LEAD LOCOMOTIVE UP5580, CREW STARTED PULLING CARS OUT OF TRACK WHEN UTILITY MAN STOPPED TH,E MOVEMENT. THE ENGINEER THEN USED FULL INDEPENDENT BRAKE AS WELL AS TRAIN BRAKES TO STOP THE TRAIN.,THIS CAUSED THE CAR TO LIFT AND RIDE UP AND OVER RAIL AT THE NUMBER 4 SWITCH.,,,,,,,,,,,,,0,42.042.945,-92.899.816,2,5,K,,,CLINTON SUB,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819GL011,,,,,19,8,UP,0819GL011,,,19,8,5,5,0,PM,01,0,0,0,0,,DES MOINES,75.0,19,88,2,2,8,E,YDM6,2,3288,7,Y,YARD 011,1,,2,AEX,7798,32,Y,,,0,,1,0,0,0,0,0,0,0,0,0,19,0,23,0,0,5,0,0,0,0,7106,119210,T110,,0,0,0,0,T110,2,1,8,126316,,19C153,0,0,0,2,0,0,0,9,1,,,1,6,,1,,,,206,,2019,0,0,0,0,0,0,POLK,153,,,,N,OTH,000-000-000,YDM64R-05 WAS PULLING 19 LOADS AND 23 EMPTIES SOUTH OUT OF 11 TRACK AT HULL AVENUE. 31 CARS HAD TRAV,ERSED SOUTH OUT OF 11 TRACK WHEN THE NEXT 5 CARS DERAILED DUE TO WIDE GAUGE CAUSED BY POOR TIE CONDI,TIONS.,,,,,,,,,,,,,1,41.609.539,-93.583.726,2,5,,,,MASON CITY SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819ES092,,,,,19,8,UP,0819ES092,,,19,8,30,12,45,PM,01,0,0,0,0,,LE MARS,242.9,19,70,2,1,20,E,,2,0,9,Y,SINGLE MAIN TRACK,4,10.0,1,UPRR,57769,1,,UPRR,57769,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,140000,33,E68C,,0,0,0,0,E68C,1,4,20,140033,,19C149,0,0,0,1,0,0,0,5,45,,,1,6,,1,,,,165,,2019,0,0,0,0,0,0,PLYMOUTH,149,,,,N,CWR,000-000-000,WHILE HYRAILING SOUTHBOUND ON THE WORTHINGTON SUB, TRACK INSPECTOR WENT OVER A WOOD PLANK CROSSING,,DERAILED HIS TRUCK AND BROKE OFF THE REAR PASSENGER HYRAIL WHEEL.,,,,,,,,,,,,,,0,42.806.193,-96.162.158,1,1,L,,,WORTHINGTON SUB,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7,BNSF,CH0719102,,,,,19,7,ISRY,7072019,,,19,7,7,4,22,PM,01,0,0,0,0,,ALBIA,303.4,19,90,2,1,7,R,MOTM,4,1089,1,Y,SINGLE MAIN TRACK,1,,1,BNSF,516555,19,N,,,0,,3,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,4,0,0,21825,0,T110,,0,0,0,0,T110,1,1,7,49880,,19C135,0,0,0,1,0,1,1,7,37,7,37,2,6,,1,,,,137,,2019,0,0,0,0,0,0,MONROE,135,,,,N,CWR,000-000-000,M-OTMOTM6-06 DERAILED 4 RAILCARS WHILE TRAVERSING FOREIGN SINGLE MAIN TRACK DUE TO TRACK WIDE GAGE.,NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,41.031.063,-92.802.697,2,3,L,,,OTTUMWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,11,BNSF,KS1119202,,,,,19,11,BNSF,KS1119202,,003733E,19,11,28,4,45,AM,07,0,0,0,0,,CAMPO,153.0,8,31,1,2,47,E,CSCM,2,17081,1,Y,SINGLE MAIN TRACK,4,51.38,1,BNSF,9108,1,,,,0,,2,0,0,0,3,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,10200,2925,M308,,0,1,0,1,M308,1,4,47,13125,,08C009,1,0,0,1,0,1,0,6,45,6,45,1,6,,1,,,,155,,2019,0,0,0,0,0,1,BACA,9,,,,N,CWR,000-000-000,SEMI TRUCK DROVE THROUGH GATES AND STOPPED WHEN THE DRIVER EXITED THE VEHICLE. TRAIN STRUCK THE SEMI,TRUCK. DRIVER WAS INJURED AS HE JUMPED FROM THE TRUCK.,,,,,,,,,,,,,,0,37.116.807,-102.582.422,2,2,P,,,BOISE CITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3,BNSF,HL0319201,,,,,19,3,BNSF,HL0319201,,672549L,19,3,19,8,15,PM,07,2,0,0,0,,BAY,428.5,5,58,3,1,58,R,ZSBD,2,5818,1,Y,SINGLE MAIN TRACK,4,73.68,1,BNSF,4148,1,,,,0,,4,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,75000,500,M302,,1,1,1,1,M302,1,4,58,75500,,05C031,1,0,1,1,0,1,0,3,45,3,45,1,5,,1,,,,174,,2019,0,1,0,0,1,0,CRAIGHEAD,31,,,,N,CWR,000-000-000,Z-SBDATG-7-16L STRUCK A SEMI TRUCK THAT DID NOT STOP, WHICH RESULTED IN FATAL INJURY TO HIGHWAY USER,AND DAMAGES TO EQUIPMENT AND TRACK. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,35.767.496,-90.590.901,1,1,Q,,,THAYER SOUTH,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,BNSF,MT0819201,,,,,19,8,BNSF,MT0819201,,059630L,19,8,17,5,49,PM,07,0,0,0,0,,BAINVILLE,165.1,30,60,3,1,66,E,ZSSE,3,4720,1,Y,SINGLE MAIN TRACK,5,87.13,1,BNSF,7607,1,,,,0,,4,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,13000,0,M302,,2,0,2,0,M302,1,5,66,13000,,30C085,0,0,2,1,0,1,0,4,49,4,49,1,8,,1,,,,87,,2019,0,0,0,0,2,0,ROOSEVELT,85,,,,N,CWR,000-000-000,ZSSECHC916A STRUCK A CARGO VAN AT A ROAD CROSSING AT MP 165 ON THE GLASGOW SUBDIVISION.,,,,,,,,,,,,,,,0,48.140.267,-104.336.345,1,1,Q,,,GLASGOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,BNSF,MT1019201,,,,,19,10,BNSF,MT1019201,,059628K,19,10,2,2,11,PM,07,7,0,0,0,,BAINVILLE,166.9,30,40,2,3,50,E,ZCHC,4,6075,1,Y,MAIN 1 TRACK,5,87.13,1,BNSF,5095,1,,,,0,,6,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,12452,0,M302,,1,0,1,0,M302,1,5,50,12452,,30C085,0,0,1,1,0,1,0,4,21,4,21,1,8,,1,,,,87,,2019,0,0,0,0,1,0,ROOSEVELT,85,,,,N,CWR,000-000-000,Z CHCSSE9 01U REPORTED STRIKING AN OCCUPIED SEMI-TRUCK ON CROSSING. NO HAZMAT RELEASED.,,,,,,,,,,,,,,,0,48.143.065,-104.374.155,1,1,Q,,,GLASGOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,NS,136688,,,,,19,12,NS,136688,,,19,12,31,2,20,PM,13,0,0,0,0,,LAFAYETTE,SP253.,18,28,2,2,0,E,MISC,4,0,5,Y,SA05,1,0,2,STSX,61014,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,0,E30C,,0,0,0,0,E30C,2,1,4,307190,,18C157,0,0,0,0,0,0,0,,,,,1,4,,1,,,,95,,2019,0,0,0,0,0,0,TIPPECANOE,157,,,,N,OTH,000-000-000,DL02 FLAT SWITCHING IN LAFAYETTE SOUTH A YARD DERAILED 9 CARS WHEN KNUCKLE BROKE ON STSX 51527.,,,,,,,,,,,,,,,0,40.374.638,-86.841.312,2,5,K,,,FRANKFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9,NS,135481,,,,,19,9,NS,135481,,,19,9,13,3,15,PM,13,0,0,0,0,,OSCEOLA,CD425.,18,82,2,1,5,E,BE23,3,0,8,Y,PIGTAIL,1,92,2,NS,3005,1,N,,,0,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2847,22585,H702,,0,0,0,0,H702,2,1,5,25432,,18C039,0,0,0,1,0,0,0,,45,,,1,4,,1,,,,163,,2019,0,0,0,0,0,0,ELKHART,39,0,0,,N,OTH,,NS CREW BE23 WITH LIGHT POWER SHOVING EAST RAN THROUGH A SWITCH AND DERAILED THE ENGINES AFTER MAKIN,G A REVERSE MOVEMENT THROUGH THE PREVIOUSLY RUN-THROUGH SWITCH.,,,,,,,,,,,,,,1,41.666.583,-86.033.424,2,5,K,,,CHICAGO LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,UP,1019NC011,,,,,19,10,UP,1019NC011,,,19,10,8,6,11,AM,01,6,0,0,0,,STOCKTON,90.94,6,59,1,1,2,R,MNPF,4,7365,1,Y,LONG CROSSOVER,1,,2,ARMN,110206,59,N,,,0,,3,0,2,0,0,0,0,0,0,0,49,0,18,0,0,0,0,3,0,0,14192,3102,H704,H702,0,0,0,0,H704,2,1,2,17294,,06C077,0,0,0,1,0,1,0,4,41,4,41,1,7,,1,,,,260,,2019,0,0,0,0,0,0,SAN JOAQUIN,77,0,0,,N,OTH,000-000-000,MNPFR-05,LEAD LOCOMOTIVE UP6880,CREW SHOVING CARS INTO TRACK 201 AND RAN THROUGH THE EAST LONG CRO,SSOVER SWITCH WITHOUT REALIZING IT.  WHEN THEY CHANGED DIRECTIONS TO DOUBLE BACK TO THEIR TRAIN, THE,Y THEN DERAILED 3 CARS ON THE PREVIOUSLY RUN THROUGH SWITCH.,,,,,,,,,,,,,0,37.915.097,-121.273.856,2,5,K,,,OAKLAND SUB,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,NS,136688,,,,,19,12,NS,136688,,,19,12,31,2,20,PM,13,0,0,0,0,,LAFAYETTE,SP253.,18,28,2,2,0,E,NOTR,4,0,5,Y,SA02,1,0,2,STLX,6522,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,57334,0,E30C,,0,0,0,0,E30C,2,1,4,307190,,18C157,0,0,0,0,0,0,0,,,,,3,4,,1,,,,95,,2019,0,0,0,0,0,0,TIPPECANOE,157,,,,N,OTH,000-000-000,DL02 FLAT SWITCHING IN LAFAYETTE SOUTH A YARD DERAILED 9 CARS WHEN KNUCKLE BROKE ON STSX 51527.,,,,,,,,,,,,,,,0,40.374.638,-86.841.312,2,5,K,,,FRANKFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,GWR,GWRC192485,,,,,19,5,GWR,GWRC192485,,,19,5,21,3,5,AM,01,0,0,0,0,,FORT COLLINS,77.5,8,30,4,6,2,E,GWR2,1,6644,7,Y,301,1,,2,UP,92223,82,N,,,0,,3,0,0,0,0,0,0,0,0,0,43,0,50,0,0,0,0,8,0,0,34000,2000,H306,,0,0,0,0,H306,2,1,2,36000,,08C069,0,0,0,1,0,1,0,9,30,9,30,1,6,,3,,,,361,,2019,0,0,0,0,0,0,LARIMER,69,0,0,,N,OTH,000-000-000,CREW SWITCHING CARS IN NORTH YARD BETWEEN 301 AND 302 TRACKS.  CONDUCTOR PERFORMED SHOVE MOVEMENT ON,301 TRACK THAT WAS NOT PROTECTED AND RAN THROUGH THE NORTH 301 SWITCH.  ON SUBSEQUENT MOVE TRAIN PU,LLED SOUTH WHICH RESULTED IN 82ND CAR DERAILING DUE TO RAN-THROUGH SWITCH.  CONDUCTOR HAD INFORMED E,NGINEER THAT HE WAS ON/PROTECTING SHOVE MOVEMENT BUT WAS NOT.,,,,,,,,,,,,0,405.959,-1.050.342,2,5,,,,FRONT RANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,UP,0819GL013,,,,,19,8,UP,0819GL013,,,19,8,6,5,25,AM,12,0,0,0,0,,CEDAR RAPIDS,86.71,19,62,1,1,0,E,,,140,5,N,YARD 007,1,,2,CMO,10153,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1118,0,H318,,0,0,0,0,H318,2,1,4,14890,,19C113,0,0,0,0,0,0,0,,,,,3,6,,1,,,,361,,2019,0,0,0,0,0,0,LINN,113,0,0,,N,OTH,000-000-000,YBV32-05 CREW HAD CARS FOULING OUT ON 7 TRACK EAST END ONTO THE EAST LEAD TO DELIVER TO THE CIC INTE,RCHANGE AND KICKED LOADED CAR CMO10153 EASTWARD FROM THE WEST END OF THE YARD DOWN A CLEAR TRACK 6,,THAT THE TRAINMEN KNEW TO BE A CLEAR TRACK. THE LOADED CAR IMPACTED THE LAST TWO CARS HANGING OUT OF,7 TRACK AND CAUSED THE TAEX524 AND THE CRDX312441 TO DERAIL.,,,,,,,,,,,,0,41.931.308,-91.720.086,2,5,,,,CLINTON SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,UP,1019GL025,,,,,19,10,UP,1019GL025,,,19,10,26,4,16,AM,01,30,0,0,0,,CEDAR RAPIDS,86.11,19,29,1,1,4,E,MMTM,4,17712,1,Y,YARD 102,1,,2,AEX,17928,138,N,,,0,,3,0,1,0,0,0,0,0,0,0,120,0,65,0,0,1,0,3,0,0,2906,57454,H607,,0,0,0,0,H607,2,1,4,60360,,19C113,0,0,0,1,0,1,0,8,26,8,18,1,6,,1,,,,213,,2019,0,0,0,0,0,0,LINN,113,0,0,,N,OTH,026-000-000,MMTMT-25,LEAD LOCOMOTIVE UP8856, CREW SHOVING INTO YARD SO THEY COULD YARD ENTIRE TRAIN, FAILED TO,LINE INSIDE CROSSOVER SWITCH.  RUNNING THROUGH SWITCH AND DERAILING 4 CARS YARDING INTO 1 AND 2 TRAC,K AT BEVERLY.,,,,,,,,,,,,,0,41.934.548,-91.709.097,2,5,,,,CLINTON SUB,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,UP,1019GL030,,,,,19,10,UP,1019GL030,,,19,10,31,9,37,PM,01,7,0,0,0,,CALAMUS,32.15,19,23,4,6,50,E,IG2L,4,10915,1,Y,MAIN LINE 2,4,79.5,1,DTTX,728358,183,Y,,,0,,2,0,1,0,0,0,0,0,0,0,208,0,0,0,0,1,0,0,0,0,6651,59160,M201,,0,0,0,0,M201,1,4,50,65811,,19C045,0,0,0,1,0,1,0,3,22,3,22,1,6,,1,,,,142,,2019,0,0,0,0,0,0,CLINTON,45,,,,N,CWR,000-000-000,IG2LA-31 TRAVELING WESTBOUND AT APPROXIMATELY 50 MPH CROSSING FROM 2 TO 1 TRACK AT CPA 32 WHEN CAR D,TTX728358 DERAILED THE REAR SET OF TRUCKS.,,,,,,,,,,,,,,0,41.826.613,-90.789.306,1,1,Q,B,,CLINTON SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,BNSF,HL1219111,,,,,19,12,BNSF,HL1219111,,,19,12,23,4,25,PM,01,0,0,0,0,,BURLINGTON,216.6,19,40,2,1,5,E,EKEB,3,2882,1,Y,198,1,,2,BNSF,9082,2,,,,0,,2,0,0,0,0,1,0,0,0,0,0,0,119,0,0,0,0,11,0,0,70062,5000,T110,,0,0,0,0,T110,2,1,5,75062,,19C057,0,0,0,1,0,1,1,2,55,2,55,1,6,,1,,,,148,,2019,0,0,0,0,0,0,DES MOINES,57,,,,N,OTH,000-000-000,E-KEBBAM0-23 DERAILED 1 LOCOMOTIVE AND 11 RAILCARS WHILE PULLING OUT OF YARD TRACK 198 DUE TO TRACK,WIDE GAGE. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,40.750.467,-91.113.387,2,5,K,,,HANNIBAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
